"exchange","date","market_daily","market_sd","market_max","market_min"
"USD/TRY",2023-07-20,26.8733499817864,0.0442147389378692,27.2006,26.7206
"USD/TRY",2023-08-20,27.1055139175258,0.0526715815920676,27.15895,26.9807
"USD/TRY",2023-05-21,19.8233458005249,0.00591080595645286,19.8658,19.81575
"USD/TRY",2023-06-21,23.5673510053527,0.0186007028155823,23.6607,23.3899
"USD/TRY",2023-07-21,26.9118986895161,0.0604465925452929,27.0204,26.60195
"USD/TRY",2023-08-21,27.1653790826734,0.0131274325208988,27.233,27.11555
"USD/TRY",2023-05-22,19.8314188493038,0.0234426113182461,21.3877,19.8146
"USD/TRY",2023-06-22,24.1475734545353,0.34532700718074,24.9481,23.46915
"USD/TRY",2023-08-22,27.2058314718029,0.0116123562547057,27.3213,27.127
"USD/TRY",2023-05-23,19.8702971792857,0.08584147943001,20.35185,19.83215
"USD/TRY",2023-06-23,25.2146827944502,0.16149765946203,26.135,24.75755
"USD/TRY",2023-07-23,26.9935317251462,0.0196808556324431,27.0775,26.9392
"USD/TRY",2023-08-23,27.2134612432817,0.00820070286014907,27.3,27.13035
"USD/TRY",2023-05-24,19.8864927086234,0.0108393344385003,19.9168,19.8577
"USD/TRY",2023-07-24,26.9712536923077,0.0308506356744894,27.1924,26.9058
"USD/TRY",2023-08-24,26.2003663324696,0.582502908174506,27.2864,25.2823
"USD/TRY",2023-05-25,19.9266939442498,0.0148536107837361,20.3767,19.88715
"USD/TRY",2023-06-25,25.361860483871,0.0262776788297608,25.4523,25.3289
"USD/TRY",2023-07-25,26.9489367854346,0.0288386880447282,27.19875,26.8921
"USD/TRY",2023-08-25,26.4530995025866,0.103684980269053,26.7179,25.6115
"USD/TRY",2023-05-26,20.0047350128602,0.0234806536522675,20.5475,19.887
"USD/TRY",2023-06-26,25.7982124780402,0.200417481141039,26.2436,25.26755
"USD/TRY",2023-07-26,26.9511781096362,0.0242142112731104,27.12325,26.8601
"USD/TRY",2023-06-27,25.9856142560664,0.128668450078275,26.252,25.5339
"USD/TRY",2023-07-27,26.9449254655029,0.0259078999166253,27.0393,26.9062
"USD/TRY",2023-08-27,26.5267015789474,0.249403723211453,26.9562,26.355
"USD/TRY",2023-05-28,20.0682576190476,0.0628624520209339,20.18995,19.9463
"USD/TRY",2023-06-28,26.0883369805884,0.0674816758245457,26.252,25.9577
"USD/TRY",2023-07-28,26.9528418295681,0.0191984014126126,26.98625,26.88015
"USD/TRY",2023-08-28,26.5462750866445,0.0526489998648639,27.2124,26.27275
"USD/TRY",2023-05-29,20.0835168281144,0.0229632046846804,20.17155,19.993
"USD/TRY",2023-06-29,26.0575459533608,0.00860455298688732,26.13395,25.9838
"USD/TRY",2023-08-29,26.6051003948313,0.0497018368095381,26.643,25.7076
"USD/TRY",2023-05-30,20.38977571199,0.104370040014664,22.3039,20.12045
"USD/TRY",2023-06-30,26.0091024244437,0.143282979496482,26.0972,25.45
"USD/TRY",2023-07-30,27.0223992465534,0.0509505506970635,27.2422,26.926
"USD/TRY",2023-08-30,26.6576855408728,0.060289902745193,26.76725,26.45875
"USD/TRY",2023-05-31,20.6977749947781,0.0498156518617304,21.44475,20.56725
"USD/TRY",2023-07-31,26.9683032337796,0.0504708406339339,27.0817,26.89
"USD/TRY",2023-08-31,26.68684,0.000653261050424339,26.68775,26.6863
"CAD/JPY",2023-05-01,101.0851314017,0.298545421363165,101.6,100.5135
"CAD/JPY",2023-06-01,102.89743114847,0.208385230182641,103.333,102.446
"CAD/JPY",2023-08-01,107.829730148398,0.121503258432634,108.138,107.523
"CAD/JPY",2023-05-02,100.882658278998,0.593106981016574,101.807,100.0065
"CAD/JPY",2023-06-02,103.673856298325,0.26790916428933,104.331,103.132
"CAD/JPY",2023-07-02,108.958694868996,0.0158793732546077,109.006,108.91
"CAD/JPY",2023-08-02,107.414222669812,0.22564396527405,107.8975,106.836
"CAD/JPY",2023-05-03,99.4499949014057,0.348067848120796,100.219,98.628
"CAD/JPY",2023-07-03,109.104123415246,0.107613567453265,109.364,108.8005
"CAD/JPY",2023-08-03,107.008049069129,0.322588604872706,107.7645,106.378
"CAD/JPY",2023-05-04,98.8650582269078,0.194778945984211,99.312,98.3905
"CAD/JPY",2023-06-04,104.370253000923,0.0388422627717468,104.438,104.2065
"CAD/JPY",2023-07-04,109.169366108097,0.0803297693043832,109.3655,109.0035
"CAD/JPY",2023-08-04,106.477681334996,0.290235068389504,107.0565,105.882
"CAD/JPY",2023-05-05,99.8705907881842,0.522901702252963,100.834,99.0815
"CAD/JPY",2023-06-05,104.126817129456,0.281426329330743,104.593,103.506
"CAD/JPY",2023-07-05,108.915166507496,0.204847873589245,109.3935,108.508
"CAD/JPY",2023-06-06,103.987501093987,0.156954721533534,104.3535,103.636
"CAD/JPY",2023-07-06,108.203702708622,0.213618413844695,108.781,107.67
"CAD/JPY",2023-08-06,106.045030549111,0.0272440983701922,106.108,105.9095
"CAD/JPY",2023-05-07,100.970174968252,0.0840870486115145,101.1375,100.7455
"CAD/JPY",2023-06-07,104.316431639616,0.350510232515619,104.897,103.708
"CAD/JPY",2023-07-07,107.206949080637,0.231013794443421,107.839,106.879
"CAD/JPY",2023-08-07,106.306684498246,0.167137434516388,106.6485,105.8355
"CAD/JPY",2023-05-08,101.04414454973,0.166838182364376,101.4275,100.717
"CAD/JPY",2023-06-08,104.363212863727,0.322452167474986,104.8595,103.7065
"CAD/JPY",2023-08-08,106.533644692577,0.333750088297701,107.1025,105.886
"CAD/JPY",2023-05-09,100.920155002896,0.107257887060211,101.192,100.6785
"CAD/JPY",2023-06-09,104.441288370571,0.208262030618923,104.7765,103.9245
"CAD/JPY",2023-07-09,107.112100561929,0.0234991830973241,107.178,107.0235
"CAD/JPY",2023-08-09,106.823952504499,0.133694742206524,107.193,106.5625
"CAD/JPY",2023-05-10,100.747887320664,0.296632762980269,101.283,100.018
"CAD/JPY",2023-07-10,106.981352657156,0.354695539506268,107.606,106.356
"CAD/JPY",2023-08-10,107.513887943871,0.218509676659911,107.8845,107.046
"CAD/JPY",2023-05-11,99.9590778840026,0.332429653814055,100.596,99.37
"CAD/JPY",2023-06-11,104.494791431594,0.0233280521747378,104.643,104.4315
"CAD/JPY",2023-07-11,106.038120947662,0.201828892075951,106.6225,105.651
"CAD/JPY",2023-08-11,107.695002215248,0.125457000528471,107.9405,107.432
"CAD/JPY",2023-05-12,99.9446849289703,0.119924697499495,100.227,99.637
"CAD/JPY",2023-06-12,104.476566789097,0.097605417104409,104.768,104.282
"CAD/JPY",2023-07-12,105.375723306514,0.2760786824984,105.9515,104.7895
"CAD/JPY",2023-06-13,104.737337958519,0.369989217695204,105.4555,104.2445
"CAD/JPY",2023-07-13,105.215994011724,0.126787202271688,105.498,104.7505
"CAD/JPY",2023-08-13,107.809611191113,0.0189060768814147,107.872,107.753
"CAD/JPY",2023-05-14,100.16653665434,0.0238689081590801,100.239,100.1295
"CAD/JPY",2023-06-14,105.062166465777,0.144955790768498,105.4005,104.779
"CAD/JPY",2023-07-14,105.325876883512,0.300491276321115,105.934,104.72
"CAD/JPY",2023-08-14,107.845501543065,0.155446551937051,108.1685,107.5215
"CAD/JPY",2023-05-15,100.698912932271,0.248974188751717,101.136,100.0815
"CAD/JPY",2023-06-15,105.839086678573,0.233538435366526,106.247,105.016
"CAD/JPY",2023-08-15,107.993659590847,0.14697569722119,108.2875,107.6525
"CAD/JPY",2023-05-16,101.182088355633,0.26116344250702,101.6885,100.697
"CAD/JPY",2023-06-16,106.762035516208,0.472891816894722,107.6615,105.741
"CAD/JPY",2023-07-16,104.889737512243,0.0298212777845164,105.09,104.83
"CAD/JPY",2023-08-16,107.932153322752,0.11644463806657,108.199,107.6185
"CAD/JPY",2023-05-17,101.73309709571,0.358881841726843,102.39,101.1605
"CAD/JPY",2023-07-17,105.061198817847,0.363162829645256,105.7225,104.3815
"CAD/JPY",2023-08-17,108.006311197457,0.165278364358603,108.2325,107.4705
"CAD/JPY",2023-05-18,102.416848676247,0.223204491889491,102.847,101.9415
"CAD/JPY",2023-06-18,107.537641791045,0.0333222330002235,107.6195,107.372
"CAD/JPY",2023-07-18,104.935019992709,0.329363444314041,105.712,104.249
"CAD/JPY",2023-08-18,107.295191930411,0.131239604322441,107.632,107.028
"CAD/JPY",2023-05-19,102.34468185519,0.310304955559833,102.916,101.67
"CAD/JPY",2023-06-19,107.396011743843,0.145896424806778,107.6525,106.9825
"CAD/JPY",2023-07-19,105.944468373367,0.19524609936778,106.356,105.44
"CAD/JPY",2023-06-20,107.048426984322,0.267115792472343,107.669,106.558
"CAD/JPY",2023-07-20,106.2594030915,0.168159094129388,106.6155,105.883
"CAD/JPY",2023-08-20,107.282597057305,0.0248299303405428,107.3905,107.232
"CAD/JPY",2023-05-21,102.064527000283,0.0429128921165388,102.268,101.9645
"CAD/JPY",2023-06-21,107.476684076996,0.248573107996191,107.8985,106.8655
"CAD/JPY",2023-07-21,107.131993571302,0.441392553284223,107.8015,106.081
"CAD/JPY",2023-08-21,107.74787358148,0.294062156801453,108.214,107.1065
"CAD/JPY",2023-05-22,102.338635279306,0.230612986818176,102.782,101.8735
"CAD/JPY",2023-06-22,108.156447914721,0.372229777326197,108.91,107.595
"CAD/JPY",2023-08-22,107.735553371305,0.126630827847706,108.0305,107.449
"CAD/JPY",2023-05-23,102.568102165963,0.166616056577236,102.906,102.169
"CAD/JPY",2023-06-23,108.580121130026,0.278598878439194,109.0955,108.016
"CAD/JPY",2023-07-23,107.199903977069,0.033692079016859,107.305,107.1085
"CAD/JPY",2023-08-23,107.064114747659,0.300372723054642,107.635,106.5465
"CAD/JPY",2023-05-24,102.384961072803,0.114025838332094,102.676,102.108
"CAD/JPY",2023-07-24,107.108313938419,0.169836079326641,107.542,106.7835
"CAD/JPY",2023-08-24,107.386971117722,0.128227063287661,107.678,106.972
"CAD/JPY",2023-05-25,102.575276950864,0.098381633495645,102.856,102.319
"CAD/JPY",2023-06-25,109.026308828199,0.0285941919193687,109.084,108.8925
"CAD/JPY",2023-07-25,107.228149031384,0.203282774825908,107.6645,106.84
"CAD/JPY",2023-08-25,107.46880235356,0.0817981979532555,107.7155,107.234
"CAD/JPY",2023-05-26,102.793466671171,0.274907334408917,103.334,102.365
"CAD/JPY",2023-06-26,108.958322690527,0.155538048566137,109.272,108.6055
"CAD/JPY",2023-07-26,106.35788282278,0.283010912262106,107.0195,105.901
"CAD/JPY",2023-06-27,109.205075074561,0.153918916951315,109.508,108.763
"CAD/JPY",2023-07-27,106.228828746047,0.547631813749584,107.09,104.8
"CAD/JPY",2023-08-27,107.765253051261,0.0428313395492679,107.8425,107.6625
"CAD/JPY",2023-05-28,103.450113729229,0.0382940786247177,103.541,103.2
"CAD/JPY",2023-06-28,108.919051450049,0.0781394772332626,109.164,108.628
"CAD/JPY",2023-07-28,105.565144109472,0.52653239573089,106.8485,104.217
"CAD/JPY",2023-08-28,107.773581717675,0.0876457094902779,108.029,107.5995
"CAD/JPY",2023-05-29,103.266412584356,0.108664599790551,103.5585,102.9665
"CAD/JPY",2023-06-29,108.984744517012,0.178268531935217,109.386,108.64
"CAD/JPY",2023-08-29,107.68303780208,0.178871447211046,108.113,107.3565
"CAD/JPY",2023-05-30,103.040192835533,0.237106402290459,103.594,102.608
"CAD/JPY",2023-06-30,109.122759607477,0.135370027082551,109.418,108.7315
"CAD/JPY",2023-07-30,106.357241863223,0.0558088512180847,106.5275,106.215
"CAD/JPY",2023-08-30,107.814406592181,0.127561254448394,108.1055,107.514
"CAD/JPY",2023-05-31,102.592709103546,0.188305726777444,103.054,102.1515
"CAD/JPY",2023-07-31,107.439427259011,0.526303569177825,108.1295,106.179
"CAD/JPY",2023-08-31,107.936875,0.00110867789130466,107.938,107.9355
"CHF/JPY",2023-05-01,153.299163958962,0.206270396890722,153.71,152.407
"CHF/JPY",2023-06-01,153.185638798325,0.31885646721284,153.852,152.507
"CHF/JPY",2023-08-01,163.450175924057,0.230195799321275,163.9335,162.892
"CHF/JPY",2023-05-02,153.134942599557,0.33602589183076,153.9695,152.619
"CHF/JPY",2023-06-02,153.644733058703,0.252870448682304,154.097,153.0775
"CHF/JPY",2023-07-02,161.264366459627,0.0240300596295599,161.333,161.147
"CHF/JPY",2023-08-02,163.12815772049,0.464652990512973,164.045,162.1005
"CHF/JPY",2023-05-03,152.684691741763,0.214279180349872,153.0785,152.035
"CHF/JPY",2023-07-03,161.177309504802,0.23679142352574,161.604,160.561
"CHF/JPY",2023-08-03,163.139899559103,0.300619640888879,163.7655,162.4345
"CHF/JPY",2023-05-04,151.602113010158,0.411329946823303,152.5435,150.867
"CHF/JPY",2023-06-04,154.096381024096,0.0218435404443747,154.152,153.985
"CHF/JPY",2023-07-04,161.188844251453,0.0827393882204302,161.3995,160.9315
"CHF/JPY",2023-08-04,162.815393370187,0.237915914741167,163.374,162.3715
"CHF/JPY",2023-05-05,150.940218212317,0.390770226916778,151.6655,150.196
"CHF/JPY",2023-06-05,153.986507611591,0.159414020526292,154.386,153.454
"CHF/JPY",2023-07-05,160.911372069963,0.18933474728878,161.352,160.4555
"CHF/JPY",2023-06-06,153.846148718487,0.194785149689409,154.291,153.3835
"CHF/JPY",2023-07-06,160.578957319253,0.228844258981011,160.9635,159.983
"CHF/JPY",2023-08-06,162.383954033134,0.0620221460167672,162.602,162.2505
"CHF/JPY",2023-05-07,151.594038354104,0.0959347392215691,151.846,151.4065
"CHF/JPY",2023-06-07,153.813508921251,0.221406617846534,154.181,153.271
"CHF/JPY",2023-07-07,160.041662100604,0.31841969458338,160.8195,159.418
"CHF/JPY",2023-08-07,162.593261424155,0.343524587514994,163.3385,161.958
"CHF/JPY",2023-05-08,151.814572886553,0.179067165216978,152.257,151.4225
"CHF/JPY",2023-06-08,154.114602794232,0.320055134600203,154.646,153.522
"CHF/JPY",2023-08-08,163.600863951749,0.326153988295781,164.2675,162.8635
"CHF/JPY",2023-05-09,151.540679234019,0.259273094084189,152.03,151.022
"CHF/JPY",2023-06-09,154.658819868307,0.260371624680604,155.2605,154.262
"CHF/JPY",2023-07-09,159.985017930885,0.0486295642111889,160.096,159.859
"CHF/JPY",2023-08-09,163.788642755935,0.115489250777093,164.119,163.373
"CHF/JPY",2023-05-10,151.470372688752,0.426175871076095,152.354,150.6045
"CHF/JPY",2023-07-10,159.845284956877,0.340798608629179,160.542,159.246
"CHF/JPY",2023-08-10,164.817255417794,0.395542509399554,165.405,163.861
"CHF/JPY",2023-05-11,150.356150149995,0.273496212344004,150.919,149.8165
"CHF/JPY",2023-06-11,154.314688930504,0.0478672977666747,154.452,154.19
"CHF/JPY",2023-07-11,159.361904991124,0.199896745898927,159.827,158.9255
"CHF/JPY",2023-08-11,165.188170359964,0.136851218424254,165.4855,164.797
"CHF/JPY",2023-05-12,150.901247525038,0.222850244088043,151.542,150.3765
